STATE,YEAR_ST_CASE,ST_CASE,VE_TOTAL,PEDS,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,ROUTE,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,HARM_EV,MAN_COLL,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER,FATALS,DRUNK_DR
48,2015480045,480045,2,0,2,29,6090,9,1,2015,6,1,59,8,SL 1604,,29.53698333,-98.6826,12,7,18,1,0,1,3,1,1,2
48,2015480046,480046,1,0,7,165,0,9,1,2015,6,7,33,2,US-385,,32.53671944,-102.618,1,0,1,1,0,4,4,3,2,0
48,2015480047,480047,1,1,1,167,6860,9,1,2015,6,18,8,6,2ND AVE,35TH ST,29.38173056,-94.9489,9,0,2,2,0,1,5,1,1,0
48,2015480048,480048,2,0,4,183,0,9,1,2015,6,7,32,1,I-20,,32.43537222,-94.8256,12,1,18,1,0,1,1,10,2,0
48,2015480049,480049,1,0,1,215,5330,9,1,2015,6,23,53,2,US-69C/281 CAGE BLVD,,26.19426667,-98.1841,30,0,1,1,0,4,2,2,1,1
48,2015480050,480050,1,1,1,241,0,9,1,2015,6,16,46,8,FM 252 HERNDON AVE,,30.66691111,-93.9056,9,0,1,1,0,1,1,10,1,0
48,2015480051,480051,2,0,2,391,0,9,1,2015,6,18,56,2,US-77,,28.275175,-97.3017,12,2,1,1,0,1,2,2,1,0
48,2015480052,480052,2,0,2,395,0,9,1,2015,6,6,10,2,US-79,,30.99483889,-96.5245,12,2,1,1,0,1,2,2,1,0
48,2015480053,480053,1,0,2,105,0,10,1,2015,7,9,27,1,I-10,,30.70103889,-101.225,1,0,1,1,0,3,1,2,1,0
48,2015480054,480054,2,0,3,373,0,10,1,2015,7,1,45,2,US-190,,30.72966944,-94.9754,12,2,1,1,0,1,2,10,1,2
48,2015480055,480055,2,0,3,113,1730,11,1,2015,1,17,37,6,GOLIAD AVE,MATILDA ST,32.81864167,-96.768,1,0,2,2,0,1,1,10,1,1
48,2015480056,480056,1,0,4,339,0,11,1,2015,1,3,27,4,CR-CAPITOL HILL RD,,30.32975833,-95.5955,43,0,1,1,0,4,2,2,2,1
48,2015480057,480057,1,0,1,367,9997,11,1,2015,1,20,46,1,I-30 WEST FWY,,32.72088611,-97.5446,57,0,1,1,0,3,2,2,1,0
48,2015480058,480058,2,0,4,201,3280,12,1,2015,2,2,30,1,I-610 NORTH LOOP,,29.811925,-95.3483,12,2,1,1,0,1,3,10,2,1
48,2015480059,480059,2,0,3,485,7490,14,1,2015,4,13,13,8,SL 473 OLD JACKSBORO HWY,GALVESTON ST,33.89885556,-98.4836,12,6,2,2,0,1,1,10,1,0
48,2015480060,480060,2,0,6,201,7286,12,1,2015,2,20,3,1,I-45 GULF FWY,,29.5238,-95.1263,12,1,18,1,0,1,2,1,1,0
48,2015480061,480061,1,0,1,215,0,12,1,2015,2,7,18,3,SR-495 FERGUSON RD,FM1423,26.19828056,-98.0845,34,0,3,2,0,4,2,5,1,1
48,2015480062,480062,1,0,1,201,0,13,1,2015,3,14,59,4,CR-CHAMPION FOREST DR,,30.01035,-95.537,33,0,1,1,0,3,1,10,1,0
48,2015480063,480063,1,0,1,201,3280,13,1,2015,3,16,38,7,SL8 SAM HOUSTON PKWY,GESSNER AVE,29.637375,-95.5308,21,0,19,1,0,4,1,10,1,0
48,2015480064,480064,1,1,1,201,0,13,1,2015,3,4,32,1,I-45,,30.06256389,-95.4332,8,0,1,1,0,1,3,10,1,0
48,2015480065,480065,2,0,3,453,330,13,1,2015,3,21,31,5,RIVERSIDE DR,,30.23203056,-97.7185,1,0,7,1,0,1,3,1,1,0
48,2015480066,480066,1,0,1,113,1730,14,1,2015,4,23,10,5,BISHOP AVE,,32.74990278,-96.8279,42,0,1,1,0,3,3,10,1,1
48,2015480067,480067,1,0,4,375,0,14,1,2015,4,8,35,3,SR-136,,35.43276389,-101.635,1,0,1,1,0,4,1,4,1,0
48,2015480068,480068,1,0,2,29,6090,15,1,2015,5,2,15,5,EMORY ST,MISTLETOE AVE,29.45636667,-98.5413,24,0,3,3,1,4,3,10,1,0
48,2015480069,480069,2,0,2,29,0,15,1,2015,5,6,50,8,FM471 CULEBRA RD,WATERFORD TREE,29.51830833,-98.767,12,6,2,3,0,1,2,1,1,0
48,2015480070,480070,1,1,1,121,1840,15,1,2015,5,19,6,6,BELL AVE,,33.22079722,-97.1273,8,0,1,1,0,1,3,1,1,0
48,2015480071,480071,2,0,4,201,0,15,1,2015,5,18,25,8,BU90U BEAUMONT HWY,,29.87629444,-95.0938,12,2,1,1,0,1,2,10,2,0
48,2015480072,480072,1,0,3,201,0,16,1,2015,6,0,25,4,CR-ELLA BLVD,,29.97966667,-95.4382,33,0,1,1,0,4,2,1,1,0
48,2015480073,480073,1,0,2,29,6090,17,1,2015,7,0,50,6,ROLLING RIDGE DR,,29.48235,-98.5865,33,0,1,1,0,4,3,1,1,1
48,2015480074,480074,1,1,1,121,3960,17,1,2015,7,0,24,1,I-35E STEMMONS FWY,,33.03856389,-97.0026,8,0,1,1,1,1,3,1,1,0
48,2015480075,480075,1,0,1,157,5970,18,1,2015,1,7,20,8,SS 10 PATTON RD,,29.52571111,-95.8765,1,0,1,1,0,4,1,1,1,1
48,2015480076,480076,1,0,1,139,7270,20,1,2015,3,1,10,1,I-35E,,32.47171389,-96.8379,52,0,1,1,0,10,2,1,1,0
48,2015480077,480077,1,0,1,245,490,1,1,2015,5,17,49,1,I-10,,30.09579444,-94.1234,20,0,1,1,0,8,3,2,1,0
48,2015480078,480078,1,0,2,285,0,1,1,2015,5,0,15,3,SR-95,,29.61599167,-97.1303,1,0,1,1,0,4,2,10,1,1
48,2015480079,480079,4,0,13,289,0,6,1,2015,3,20,48,1,I-45,,31.38980833,-96.0283,12,1,1,1,0,1,2,1,1,0
48,2015480080,480080,2,0,3,291,0,6,1,2015,3,7,10,8,FM1960,CR-623,30.04950278,-95.0309,12,6,3,3,0,4,1,1,1,0
48,2015480081,480081,1,1,2,453,330,7,1,2015,4,18,36,1,I-35,,30.41457222,-97.6735,8,0,1,1,0,1,3,1,1,0
48,2015480082,480082,2,0,2,329,0,8,1,2015,5,22,49,1,I-20,,31.92189444,-102.196,12,7,1,1,0,1,2,1,1,1
48,2015480083,480083,2,0,2,29,6090,9,1,2015,6,8,42,2,US-90,,29.379925,-98.709,12,1,1,1,0,1,1,2,1,0
48,2015480084,480084,2,0,3,121,3798,9,1,2015,6,22,10,1,I-35 STEMMONS FWY,,33.11911111,-97.0321,14,0,1,1,1,3,3,10,1,0
48,2015480085,480085,1,0,3,151,0,9,1,2015,6,7,11,3,SR-70,,32.69061944,-100.375,1,0,1,1,0,4,2,2,1,0
48,2015480086,480086,1,0,2,201,0,9,1,2015,6,20,47,4,CR-AIRLINE DR,,29.88931111,-95.3949,59,0,1,1,0,4,2,10,1,0
48,2015480087,480087,1,0,1,109,0,10,1,2015,7,7,30,1,I-10,,31.06613056,-104.216,1,0,1,1,0,3,4,3,1,0
48,2015480088,480088,1,0,1,13,5490,11,1,2015,1,17,30,8,FM 3498 SCHOOL DR,,29.04274444,-98.5726,33,0,1,1,0,4,1,1,1,0
48,2015480089,480089,2,0,5,113,1730,11,1,2015,1,21,15,6,AUDELIA RD,CHIMNEY HILL LN,32.91630278,-96.7178,12,6,2,3,0,1,3,5,1,1
48,2015480090,480090,2,0,4,487,0,11,1,2015,1,1,20,2,US-287,,34.07327222,-99.0151,12,2,1,1,0,1,2,1,1,0
48,2015480091,480091,2,0,2,477,0,12,1,2015,2,5,23,2,US-290,CR-UPSHAW RD,30.15096111,-96.6721,12,6,7,1,0,1,2,5,1,0
48,2015480092,480092,3,0,3,41,0,13,1,2015,3,17,10,3,SR-30,CR-WILLIAM D FITCH PKWY,30.62181389,-96.2036,12,6,2,3,0,1,1,10,1,0
48,2015480093,480093,2,0,3,235,0,13,1,2015,3,6,30,2,US-67,,31.12885556,-101.213,12,6,1,1,0,1,2,3,2,0
48,2015480094,480094,2,0,2,239,0,13,1,2015,3,19,38,3,SR-111,,28.94411667,-96.332,12,6,1,1,0,1,2,1,1,0
48,2015480096,480096,1,1,2,113,1730,14,1,2015,4,20,16,5,MARKET CENTER BLVD,,32.79861667,-96.8253,8,0,1,1,0,1,6,10,1,0
48,2015480097,480097,1,0,15,135,0,14,1,2015,4,7,49,1,I-20,,31.75073889,-102.563,18,0,1,1,0,1,1,2,10,0
48,2015480098,480098,2,0,4,249,0,14,1,2015,4,13,11,3,SR-141,,27.54823333,-98.0786,12,2,1,1,0,1,1,2,3,0
48,2015480099,480099,1,0,1,19,0,15,1,2015,5,15,0,3,SR-16,,29.71405556,-98.8949,31,0,1,1,0,4,1,1,1,0
48,2015480100,480100,1,0,2,67,0,15,1,2015,5,16,28,4,CR-4923,,33.14365833,-94.0529,1,0,1,1,0,1,1,1,1,0
48,2015480101,480101,1,0,1,107,0,15,1,2015,5,1,20,2,US-62/82,,33.66662222,-101.545,1,0,1,1,0,3,2,1,1,1
48,2015480102,480102,3,0,8,127,0,15,1,2015,5,6,37,2,US-83,,28.46148056,-99.7916,12,11,1,1,0,1,2,1,6,0
48,2015480103,480103,2,0,2,453,330,15,1,2015,5,1,40,5,CLOVERLEAF DR,BERKMAN DR,30.30917778,-97.6955,12,6,2,2,0,1,3,1,1,1
48,2015480104,480104,2,0,5,113,1730,16,1,2015,6,19,33,5,IRVING BLVD,,32.79596667,-96.8342,1,0,1,1,0,3,3,1,2,1
48,2015480105,480105,2,0,4,181,0,16,1,2015,6,18,30,2,US-82,CR-WRIGHT RD,33.67085833,-96.7593,12,6,2,2,0,1,2,1,1,1
48,2015480106,480106,2,0,2,309,0,16,1,2015,6,9,35,2,US-84,,31.63253889,-96.9941,12,2,1,1,0,1,1,1,1,0
48,2015480107,480107,1,1,1,439,260,16,1,2015,6,20,11,6,GREEN OAKS BLVD,SHADOW RIDGE DR,32.77929722,-97.0731,8,0,3,2,0,1,3,1,1,0
48,2015480108,480108,1,1,1,439,2450,16,1,2015,6,19,58,1,I-20,,32.6653,-97.2413,8,0,1,1,0,1,3,1,1,0
48,2015480109,480109,1,0,1,497,0,16,1,2015,6,20,49,8,FM 718,,33.05446944,-97.534,38,0,1,1,1,5,2,1,1,0
48,2015480110,480110,1,0,1,113,1730,17,1,2015,7,3,57,2,US-175/CF HAWN,,32.70416667,-96.6651,24,0,1,1,0,10,3,1,1,1
48,2015480111,480111,2,0,3,201,6247,17,1,2015,7,20,5,3,SR-146 BAYPORT BLVD,,29.55179722,-95.0236,12,6,1,1,0,1,3,1,1,0
48,2015480112,480112,1,0,1,203,0,17,1,2015,7,21,53,4,CR-4501 DAVIDSON RD,,32.69670556,-94.6942,42,0,1,1,0,4,2,1,1,0
48,2015480113,480113,1,0,1,339,0,17,1,2015,7,6,44,4,CR-MAPLE LN,,30.15866944,-95.1468,32,0,1,1,0,4,1,1,1,0
48,2015480114,480114,2,0,3,365,0,17,1,2015,7,22,7,3,SR-149,,32.20709444,-94.4156,12,6,1,1,0,1,2,1,1,0
48,2015480115,480115,1,0,1,497,0,17,1,2015,7,1,8,2,US-81 / 287,,33.39638056,-97.732,42,0,1,1,0,4,2,1,1,1
48,2015480116,480116,2,0,3,201,0,18,1,2015,1,21,45,4,CR-CYPRESSWOOD DR,,30.05211111,-95.4274,12,2,8,1,0,1,3,1,1,1
48,2015480117,480117,2,0,3,201,480,18,1,2015,1,4,32,1,I-10,,29.80329167,-94.99,12,2,1,1,0,1,3,1,1,1
48,2015480118,480118,1,0,1,201,3280,18,1,2015,1,11,19,1,I-45 GULF FWY,,29.70091389,-95.2936,24,0,1,1,0,3,1,1,1,0
48,2015480119,480119,1,1,1,453,330,18,1,2015,1,19,37,8,SL 275 CONGRESS AVE,,30.17487778,-97.7846,8,0,1,1,0,1,3,1,1,0
48,2015480120,480120,1,1,0,455,0,18,1,2015,1,19,55,4,CR-BAKER LN,,30.98381944,-95.1402,8,0,8,1,0,1,2,1,1,0
48,2015480121,480121,1,0,1,467,0,18,1,2015,1,1,26,2,US-80/GOODNIGHT BLVD,,32.69901944,-95.9515,32,0,1,1,0,4,2,1,1,0
48,2015480122,480122,1,0,1,25,0,19,1,2015,2,0,30,8,FM 2824,,28.46956111,-97.8481,1,0,1,1,0,4,2,1,1,1
48,2015480124,480124,1,0,2,109,0,19,1,2015,2,14,5,1,I-10,,31.05665,-104.567,1,0,1,1,0,3,1,1,1,0
48,2015480125,480125,1,1,1,113,1730,19,1,2015,2,17,56,6,FORT WORTH AVE,,32.76935278,-96.8365,8,0,1,1,0,1,5,1,1,0
48,2015480126,480126,2,2,1,209,6170,19,1,2015,2,5,52,1,I-35,,29.86605833,-97.9426,73,0,1,1,0,2,3,1,1,0
48,2015480127,480127,2,0,3,341,0,19,1,2015,2,4,31,8,FM 281,,36.02561944,-102.086,12,6,4,1,0,1,3,1,1,0
48,2015480128,480128,2,0,2,343,0,19,1,2015,2,17,37,8,FM 250,,32.96483889,-94.6577,12,2,1,1,0,1,2,1,1,1
48,2015480129,480129,2,0,3,467,7120,19,1,2015,2,21,12,1,I-20,,32.51176667,-95.6731,12,1,1,1,0,1,2,1,1,0
48,2015480130,480130,1,1,1,113,1730,20,1,2015,3,11,28,1,I-635/LYNDON B JOHNSON FWY,,32.92439167,-96.7757,8,0,1,1,0,2,1,1,1,0
48,2015480131,480131,1,0,1,149,0,20,1,2015,3,16,26,2,US-77 JEFFERSON ST,,29.89020556,-96.8703,35,0,1,1,0,4,1,1,1,0
48,2015480132,480132,1,0,1,309,7210,20,1,2015,3,22,57,8,HERRING AVE,,31.56888611,-97.1574,33,0,1,1,0,4,3,1,1,1
48,2015480133,480133,1,0,1,367,0,20,1,2015,3,18,22,2,US-180,,32.77811389,-97.8953,1,0,1,1,0,3,2,1,1,0
48,2015480134,480134,2,0,2,423,0,20,1,2015,3,7,50,4,CR-TLWY49,,32.24310556,-95.3501,12,2,18,1,0,1,1,5,1,0
48,2015480135,480135,1,0,1,439,2450,20,1,2015,3,17,27,1,I-820,,32.78533611,-97.2127,23,0,1,1,0,4,2,1,1,1
48,2015480136,480136,1,1,1,453,330,20,1,2015,3,18,36,5,NORWOOD PARK BLVD,CLOCK TOWER DR,30.338625,-97.6926,8,0,2,3,0,1,3,1,1,0
48,2015480137,480137,2,0,2,113,1730,21,1,2015,4,19,40,5,HARRY HINES BLVD,,32.84467222,-96.8741,12,6,1,1,0,1,3,2,1,1
48,2015480138,480138,1,0,2,201,0,21,1,2015,4,22,58,4,CR-BEECHNUT ST,,29.68855833,-95.6236,43,0,1,1,0,5,3,1,2,0
48,2015480140,480140,1,1,1,439,2450,21,1,2015,4,15,22,5,BEACH ST,,32.79457222,-97.2906,8,0,1,1,0,1,1,10,1,0
48,2015480141,480141,2,0,2,209,0,22,1,2015,5,10,12,2,US-290,,30.19683611,-98.0215,12,6,1,1,0,1,1,2,1,0
48,2015480142,480142,2,0,3,217,0,22,1,2015,5,6,35,1,I-35,,31.93278611,-97.1044,14,0,1,1,0,2,3,10,1,0
48,2015480143,480143,1,1,1,439,2450,22,1,2015,5,19,48,3,SR-170 ALLIANCE GATEWAY FWY,,32.96066389,-97.3018,8,0,1,1,0,1,2,2,1,0
48,2015480144,480144,2,0,4,481,0,22,1,2015,5,22,0,2,US-59,,29.39705833,-96.071,12,1,7,1,0,1,2,10,1,0
48,2015480145,480145,1,1,2,29,6090,23,1,2015,6,7,16,8,FM2252 PERRIN BEITAL RD,,29.52268333,-98.411,8,0,1,1,0,1,1,2,1,0
48,2015480146,480146,1,2,1,113,1730,23,1,2015,6,6,52,6,HARRY HINES BLVD,MEDICAL DISTRICT DR,32.81004444,-96.8348,8,0,3,2,0,1,3,1,1,0
48,2015480147,480147,2,0,2,175,0,23,1,2015,6,13,9,3,SR-239,,28.66761111,-97.4557,54,11,1,1,0,1,1,10,1,0
48,2015480148,480148,1,0,1,187,6290,23,1,2015,6,0,18,6,GUADALUPE ST,,29.58362778,-97.9649,42,0,1,1,0,4,3,2,1,0
48,2015480149,480149,2,0,3,201,0,23,1,2015,6,2,10,4,CR-GREENHOUSE RD,CR-SAUMS RD,29.8003,-95.7039,12,6,2,2,0,1,3,10,1,2
48,2015480150,480150,2,0,2,439,2450,23,1,2015,6,17,30,6,RISINGER RD,GARDEN SPRINGS DR,32.61697778,-97.383,12,6,2,2,0,1,1,1,1,0
48,2015480151,480151,1,0,1,29,6090,24,1,2015,7,3,23,1,I-35 RAMP,,29.52096389,-98.3958,23,0,5,1,0,4,3,1,1,1
48,2015480152,480152,2,0,2,453,330,24,1,2015,7,4,17,5,BURLESON RD,,30.19658056,-97.7037,12,6,4,1,0,1,3,1,1,0
48,2015480153,480153,2,0,3,29,33,25,1,2015,1,2,19,2,US-87,RAKOWITZ,29.37264722,-98.2709,12,6,2,3,0,1,2,1,1,2
48,2015480154,480154,1,1,1,41,970,25,1,2015,1,0,21,8,FM 2818/HARVEY MITCHELL PKWY,,30.65255833,-96.3994,8,0,1,1,0,1,2,1,1,0
48,2015480155,480155,2,0,3,121,1840,25,1,2015,1,15,50,8,SL 288,SHADY OAKS DR,33.20474444,-97.0912,12,6,2,2,0,1,1,1,1,0
48,2015480156,480156,2,0,2,231,2860,25,1,2015,1,18,48,2,US-69/JOE RAMSEY BLVD,,33.15396944,-96.1347,12,2,1,1,0,1,2,1,1,1
48,2015480157,480157,1,1,1,29,6090,26,1,2015,2,2,30,6,MCCULLOUGH ST,,29.44596389,-98.4918,8,0,1,1,0,1,3,1,1,0
48,2015480158,480158,1,1,1,241,0,26,1,2015,2,22,0,2,US-96,,30.58518056,-93.9192,8,0,1,1,0,1,2,1,1,0
48,2015480159,480159,1,0,1,373,0,26,1,2015,2,21,25,2,US-190,,30.73236111,-94.9798,31,0,1,1,0,4,2,1,1,0
48,2015480160,480160,1,0,1,439,2450,26,1,2015,2,20,57,1,I-20 RAMP,,32.684825,-97.4067,23,0,5,1,0,4,3,1,1,0
48,2015480161,480161,1,0,1,89,0,27,1,2015,3,7,54,1,I-10 RAMP,,29.69316389,-96.5727,1,0,20,1,0,1,1,1,1,0
48,2015480162,480162,1,0,1,453,330,27,1,2015,3,21,42,2,US-183RAMP RESEARCH BLVD,,30.35106667,-97.7135,21,0,19,1,0,4,3,1,1,0
48,2015480163,480163,2,0,2,491,0,28,1,2015,4,8,8,8,FM1660,CHANDLER RD,30.59676389,-97.5373,12,6,2,2,0,1,1,1,1,0
48,2015480164,480164,1,1,1,491,5990,28,1,2015,4,1,48,6,BURNET ST,,30.50804444,-97.6751,10,0,6,1,0,1,2,1,1,0
48,2015480165,480165,2,0,3,97,0,1,1,2015,5,6,14,8,FM922,,33.48452778,-96.9461,23,0,1,1,0,4,2,2,1,0
48,2015480166,480166,2,0,2,201,3280,1,1,2015,5,1,56,7,SL8 SAM HOUSTON PKWY,,29.80532778,-95.5637,12,7,1,1,0,1,3,10,1,0
48,2015480167,480167,1,0,3,201,3280,3,1,2015,7,1,32,7,I-69/US-59 SOUTHWEST FWY,,29.71450556,-95.5012,31,0,1,1,0,10,3,2,3,0
48,2015480168,480168,2,0,3,309,7210,5,1,2015,2,18,23,8,FM185 RIVER CROSSING,FM1637,31.634525,-97.2778,12,6,2,3,0,1,3,1,1,0
48,2015480169,480169,1,0,1,453,330,9,1,2015,6,2,57,7,I-35,,30.41003333,-97.6747,42,0,1,1,0,10,3,1,1,1
48,2015480170,480170,1,0,1,451,0,10,1,2015,7,9,1,2,US-87/277,,31.38685556,-100.372,1,0,19,1,0,3,1,2,1,0
48,2015480171,480171,1,1,1,453,330,10,1,2015,7,3,10,2,US-290,,30.32373889,-97.6782,8,0,1,1,0,1,3,10,1,0
48,2015480172,480172,1,0,2,201,3280,12,1,2015,2,4,49,6,ANTOINE DR,,29.81885278,-95.4738,33,0,1,1,0,4,2,5,1,0
48,2015480173,480173,1,0,1,139,0,13,1,2015,3,21,14,4,CR-DERRS CHAPEL RD,,32.18989444,-96.932,42,0,1,1,0,4,2,1,1,1
48,2015480174,480174,2,0,3,179,5190,13,1,2015,3,20,48,6,23RD AVE,RUSSELL ST,35.56239722,-100.967,12,6,2,3,0,1,3,1,1,1
48,2015480175,480175,2,0,2,481,0,13,1,2015,3,7,0,3,SR-60 BAY CITY HWY,,29.27886944,-96.0652,12,2,1,1,0,1,1,2,1,0
48,2015480176,480176,2,0,2,85,5540,15,1,2015,5,6,19,2,US-380 UNIVERSITY DR,,33.218625,-96.74,12,6,8,1,1,1,2,1,1,0
48,2015480177,480177,1,1,1,99,2610,17,1,2015,7,19,53,2,US-84 MAIN ST,,31.43484167,-97.7345,8,0,1,1,0,1,3,1,1,0
