STATE,YEAR_ST_CASE,ST_CASE,VE_TOTAL,PEDS,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,ROUTE,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,HARM_EV,MAN_COLL,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER,FATALS,DRUNK_DR
48,2014480015,480015,1,0,1,457,1458,1,1,2014,4,4,0,2,US-69,,30.89683056,-94.4225,35,0,1,1,0,4,2,10,1,1
48,2014480016,480016,2,0,2,85,0,2,1,2014,5,6,30,2,US-380,,33.19416944,-96.5615,12,1,1,1,0,1,2,1,1,0
48,2014480017,480017,1,0,1,473,0,2,1,2014,5,22,28,4,CR-JOSEPH RD,,30.17558611,-95.81,34,0,1,1,0,4,2,1,1,0
48,2014480018,480018,2,0,2,1,0,3,1,2014,6,6,40,2,US-175,,32.06036944,-95.5476,12,2,1,1,0,1,2,1,1,0
48,2014480019,480019,1,0,1,29,6090,3,1,2014,6,7,30,2,US-281,,29.54081944,-98.4918,24,0,1,1,0,10,1,1,1,0
48,2014480020,480020,1,0,1,189,0,3,1,2014,6,9,40,1,I-27,,33.96726944,-101.854,1,0,1,1,0,4,1,1,1,0
48,2014480021,480021,2,0,5,199,0,3,1,2014,6,16,25,2,US-69,HOOKS CEMETERY RD,30.317025,-94.2526,12,6,2,3,0,1,1,1,2,0
48,2014480022,480022,1,0,1,237,0,3,1,2014,6,11,9,3,SR-148,,33.26785278,-98.1742,1,0,1,1,0,4,1,1,1,0
48,2014480023,480023,1,0,2,353,0,3,1,2014,6,22,26,3,SR-70,,32.37479722,-100.363,24,0,1,1,0,4,2,1,2,0
48,2014480024,480024,1,0,6,423,0,3,1,2014,6,23,0,3,SR-31,,32.37168611,-95.0572,1,0,1,1,0,4,2,1,1,0
48,2014480025,480025,2,0,4,453,330,3,1,2014,6,1,50,7,I-35,SR-71,30.21701111,-97.7518,12,6,2,2,0,1,3,1,2,1
48,2014480026,480026,4,0,7,485,7490,3,1,2014,6,17,9,2,US-277,,33.89141667,-98.5107,12,1,1,1,0,1,1,1,2,0
48,2014480027,480027,1,1,1,493,6705,3,1,2014,6,21,20,2,US-87,,29.27373611,-98.0552,8,0,1,1,0,1,3,1,1,0
48,2014480028,480028,1,1,1,27,3690,4,1,2014,7,19,12,3,SR-195,,31.11087222,-97.7468,8,0,1,1,0,11,2,1,1,0
48,2014480029,480029,1,1,1,99,0,4,1,2014,7,20,40,8,FM 1113,BERMUDA ST,31.14966944,-97.9365,8,0,1,1,0,1,3,1,1,0
48,2014480030,480030,1,0,2,117,0,4,1,2014,7,8,4,8,FM 809,,34.934575,-102.205,38,0,1,1,0,4,1,1,2,0
48,2014480031,480031,1,0,6,133,0,4,1,2014,7,0,35,1,I-20,,32.46018056,-98.6412,35,0,19,1,1,3,2,1,1,1
48,2014480032,480032,1,0,5,139,7270,4,1,2014,7,23,57,2,US-287,,32.40456667,-96.8224,1,0,1,1,0,8,2,1,1,0
48,2014480033,480033,2,0,2,161,0,4,1,2014,7,0,1,1,I-45,,31.84153056,-96.292,12,1,1,1,0,1,2,1,1,0
48,2014480034,480034,1,1,1,201,3280,4,1,2014,7,5,30,2,US-59/SOUTHWEST FWY,,29.73426667,-95.3707,8,0,18,1,0,1,3,1,1,0
48,2014480035,480035,1,0,1,331,0,4,1,2014,7,10,35,4,CR-109,,30.8584,-97.1394,1,0,1,1,0,4,1,1,1,0
48,2014480036,480036,1,0,1,419,0,4,1,2014,7,17,0,8,FM 139,,31.83034722,-93.9328,42,0,1,1,0,4,1,1,1,1
48,2014480037,480037,1,1,2,427,0,4,1,2014,7,1,5,2,US-83,,26.40833056,-98.976,8,0,1,1,0,1,2,1,1,0
48,2014480038,480038,2,0,5,449,0,4,1,2014,7,16,15,8,FM 3417,,33.10916944,-95.0231,12,2,1,1,0,1,1,10,1,0
48,2014480039,480039,1,0,1,29,6090,5,1,2014,1,2,52,2,US-281,,29.45453889,-98.4818,23,0,19,1,0,4,3,1,1,1
48,2014480040,480040,1,1,2,229,0,5,1,2014,1,9,20,3,SR-20,,31.34425,-105.924,9,0,1,1,0,1,1,1,1,0
48,2014480041,480041,2,0,3,347,4810,5,1,2014,1,21,38,8,FM 1275,PRUITT HILL DR,31.60889167,-94.6411,12,6,2,3,0,1,3,1,1,0
48,2014480042,480042,1,1,2,355,0,5,1,2014,1,0,54,8,FM 624,,27.86324722,-97.6855,8,0,1,1,0,1,2,1,1,0
48,2014480043,480043,2,0,3,201,5230,6,1,2014,2,23,5,5,FAIRMONT PKWY,ALLEN GENOA RD,29.65108056,-95.2051,12,6,2,2,0,1,3,1,2,1
48,2014480044,480044,1,0,1,485,0,6,1,2014,2,0,8,2,US-287,,34.03961111,-98.8991,1,0,1,1,0,4,2,1,1,1
48,2014480045,480045,2,1,3,29,0,7,1,2014,3,7,48,4,CR-NEW SULPHUR SPRINGS RD,,29.36201389,-98.3575,8,0,1,1,0,1,1,1,1,0
48,2014480046,480046,1,0,1,175,0,7,1,2014,3,8,2,2,US-59,,28.68500278,-97.293,1,0,1,1,0,1,1,10,1,0
48,2014480047,480047,2,0,3,201,3280,7,1,2014,3,8,55,1,I-10,,29.78477778,-95.6684,12,1,1,1,0,1,1,1,1,1
48,2014480048,480048,2,0,9,201,3280,7,1,2014,3,14,55,8,FM 1960,,30.01141944,-95.1363,12,6,1,1,0,1,1,1,1,0
48,2014480049,480049,1,1,1,439,2450,7,1,2014,3,6,40,1,I-820,,32.78179722,-97.4688,8,0,1,1,0,1,1,1,1,0
48,2014480050,480050,2,0,2,5,0,8,1,2014,4,19,52,3,SR-7,,31.43549722,-94.889,12,6,1,1,0,1,2,1,1,0
48,2014480051,480051,1,0,2,29,6090,8,1,2014,4,23,50,5,SOUTHCROSS BLVD,,29.37541944,-98.4507,30,0,1,1,0,4,3,2,1,1
48,2014480052,480052,2,0,2,91,9997,8,1,2014,4,7,28,5,FM 2252,,29.62793333,-98.2599,12,6,1,1,0,1,1,10,1,0
48,2014480053,480053,1,1,1,113,1730,8,1,2014,4,20,37,5,ABRAMS RD,,32.86549722,-96.7434,8,0,1,1,0,1,3,10,1,0
48,2014480054,480054,2,0,2,409,0,8,1,2014,4,6,12,3,SR-361,SP 202,27.91529722,-97.2779,12,6,2,3,0,1,2,1,1,0
48,2014480055,480055,1,0,1,475,0,8,1,2014,4,19,11,8,RM 2355,,31.56726389,-103.32,1,0,1,1,0,4,2,1,1,0
48,2014480056,480056,2,0,2,97,0,9,1,2014,5,19,15,2,US-82,,33.64714167,-97.3009,12,2,1,1,0,1,2,5,2,0
48,2014480057,480057,1,1,1,201,3280,9,1,2014,5,6,59,5,GULF BANK RD,,29.88819722,-95.4221,8,0,1,1,0,1,3,2,1,0
48,2014480058,480058,1,0,5,329,0,9,1,2014,5,13,30,1,I-20,,31.90338056,-102.231,1,0,1,1,0,10,1,1,1,0
48,2014480059,480059,2,0,2,375,0,9,1,2014,5,16,48,3,SR-335,,35.24783889,-101.93,12,6,1,1,0,1,5,1,1,0
48,2014480060,480060,1,0,2,473,0,9,1,2014,5,19,55,8,FM 359,,29.81588889,-95.9817,11,0,1,1,0,1,2,10,1,0
48,2014480061,480061,1,0,1,167,6860,10,1,2014,6,7,24,5,DIKE RD,,29.37238056,-94.8312,17,0,1,1,0,4,2,10,1,0
48,2014480062,480062,2,0,3,181,0,10,1,2014,6,8,10,3,SR-289,,33.71683889,-96.683,12,6,1,1,0,1,1,2,1,0
48,2014480063,480063,1,1,1,201,3280,10,1,2014,6,2,3,1,I-10,,29.77360833,-95.2439,8,0,1,1,0,1,2,10,1,0
48,2014480064,480064,2,0,4,303,4140,10,1,2014,6,0,53,7,I-27,34TH ST,33.56337222,-101.846,12,6,2,2,0,1,3,1,1,1
48,2014480065,480065,2,0,5,303,4140,10,1,2014,6,20,40,3,SR-114,,33.577775,-101.993,11,0,1,1,0,1,2,1,3,1
48,2014480066,480066,2,0,4,453,9997,10,1,2014,6,21,22,8,FM 1431,,30.52168333,-97.774,1,0,1,1,0,1,2,1,2,0
48,2014480067,480067,2,0,9,85,5390,11,1,2014,7,15,43,2,US-75,,33.07308056,-96.6871,12,7,1,1,0,1,1,1,1,0
48,2014480068,480068,3,0,4,113,1730,11,1,2014,7,12,52,3,SR-180,,32.749775,-96.9263,12,6,1,1,0,1,1,1,1,1
48,2014480069,480069,1,1,1,201,3280,11,1,2014,7,20,1,5,POST OAK RD,,29.64920278,-95.4637,8,0,1,1,0,1,3,1,1,1
48,2014480070,480070,2,0,2,233,0,11,1,2014,7,19,7,3,SR-136,,35.63453056,-101.569,12,2,1,1,0,1,2,1,2,1
48,2014480071,480071,2,0,2,329,4560,11,1,2014,7,8,35,3,SR-349/FM1788,YOUNGER RD,31.924425,-102.22,12,6,2,2,0,1,2,1,1,0
48,2014480072,480072,1,0,1,439,260,11,1,2014,7,2,13,2,US-287,,32.66841389,-97.2063,21,0,19,1,0,3,3,1,1,1
48,2014480073,480073,1,0,1,491,0,11,1,2014,7,2,19,3,SR-195,,30.78878056,-97.7656,35,0,1,1,0,4,2,1,1,1
48,2014480074,480074,1,0,5,77,0,12,1,2014,1,1,43,4,CR-4 WIRE RD,,33.52851667,-97.9924,17,0,1,1,0,4,2,1,1,1
48,2014480075,480075,1,0,2,201,3280,12,1,2014,1,0,17,5,SWIFTWATER LN,,29.61976667,-95.2758,53,0,1,1,0,4,3,1,1,1
48,2014480076,480076,3,0,5,201,3280,12,1,2014,1,20,44,7,I-45 GULF FWY,,29.64671667,-95.2471,12,1,1,1,0,1,3,2,2,2
48,2014480077,480077,1,0,2,405,0,12,1,2014,1,1,3,8,FM705,,31.33451944,-94.1548,1,0,1,1,0,4,2,1,1,0
48,2014480078,480078,2,0,2,439,260,12,1,2014,1,5,47,3,SR-360 RAMP,,32.68373611,-97.0621,1,0,5,1,0,10,3,1,1,0
48,2014480079,480079,2,0,2,453,330,12,1,2014,1,21,15,5,BURNET RD,,30.34075,-97.7389,12,6,8,1,0,1,3,1,1,1
48,2014480080,480080,2,0,2,499,0,12,1,2014,1,10,19,2,US-69,,32.72038889,-95.5332,12,2,1,1,1,1,1,1,1,0
48,2014480081,480081,1,0,1,113,1730,13,1,2014,2,23,45,5,DUNCANVILLE RD,,32.69278333,-96.9085,30,0,1,1,0,4,3,1,1,0
48,2014480082,480082,3,2,2,113,1730,13,1,2014,2,18,5,5,INWOOD RD,,32.79884444,-96.8546,12,1,1,1,0,1,3,1,1,0
48,2014480083,480083,1,1,5,183,4080,13,1,2014,2,18,58,5,MOBBERLY AVE,BUCHANAN AVE,32.48265833,-94.7289,9,0,1,1,0,1,2,1,1,0
48,2014480084,480084,1,1,1,201,3280,13,1,2014,2,19,25,5,HARRISBURG BLVD,,29.72750278,-95.2789,9,0,1,1,0,1,2,2,1,0
48,2014480085,480085,2,0,4,201,3280,13,1,2014,2,8,14,7,I-610,GALVESTON RD,29.70566667,-95.2743,12,6,2,3,0,1,1,10,1,0
48,2014480086,480086,2,0,3,491,1242,13,1,2014,2,12,8,8,FM 1431,ARROW POINT DR,30.52944167,-97.8008,12,2,2,2,0,1,1,1,1,0
48,2014480087,480087,1,1,1,29,6090,14,1,2014,3,18,45,1,I-10,,29.50355278,-98.5493,8,0,1,1,0,1,3,1,1,0
48,2014480088,480088,3,0,3,453,0,14,1,2014,3,18,43,2,US-183,MCKENZIE RD,30.14415,-97.6967,12,6,2,2,0,1,2,1,1,0
48,2014480089,480089,1,1,1,439,2450,16,1,2014,5,5,5,1,I-35,,32.67535,-97.3203,8,0,1,1,0,1,2,1,1,0
48,2014480090,480090,1,0,1,321,0,17,1,2014,6,17,48,4,CR-RIVER RD,,28.77420278,-96.1482,23,0,1,1,0,4,5,1,1,0
48,2014480091,480091,2,0,2,157,6660,19,1,2014,1,2,0,2,US-59,,29.61298611,-95.608,12,1,1,1,0,1,3,5,1,1
48,2014480092,480092,2,0,2,423,7070,19,1,2014,1,22,0,3,SR-64/ERWIN,SL 323,32.3533,-95.3434,12,6,3,2,0,1,3,1,1,1
48,2014480093,480093,2,0,2,439,260,19,1,2014,1,3,38,5,ARBROOK BLVD,ALLEN AVE,32.68439167,-97.085,12,6,2,2,0,1,3,1,1,2
48,2014480094,480094,1,1,1,181,6350,1,1,2014,4,18,52,2,US-75,,33.69298333,-96.5996,8,0,1,1,0,1,2,1,1,0
48,2014480095,480095,2,0,2,257,4190,3,1,2014,6,7,55,2,US-175,BU-175/MASON ST,32.37618056,-96.1235,12,6,2,2,0,1,1,1,1,0
48,2014480096,480096,1,0,2,83,0,6,1,2014,2,22,30,3,SR-153,,31.89887778,-99.7109,38,0,1,1,0,4,2,1,1,1
48,2014480097,480097,1,0,1,37,6850,7,1,2014,3,0,5,8,SL 151/JARVIS PKWY,,33.38665833,-94.092,1,0,19,1,0,4,2,1,1,1
48,2014480098,480098,2,0,4,213,0,7,1,2014,3,13,35,2,US-175,,32.26553056,-95.9363,12,7,1,1,0,1,1,1,1,0
48,2014480099,480099,1,0,1,127,1180,1,1,2014,4,7,36,2,US-83/1ST STREET,,28.54256944,-99.8466,59,0,1,1,0,4,1,10,1,1
48,2014480100,480100,1,1,1,201,0,1,1,2014,4,20,5,4,CR-WOODFOREST BLVD,CR-ONALEIGH,29.7887,-95.142,8,0,2,3,0,1,2,10,1,0
48,2014480101,480101,3,1,4,201,0,1,1,2014,4,18,55,8,BU90U BEAUMONT HWY,,29.85932778,-95.1482,8,0,1,1,0,1,2,10,1,0
48,2014480102,480102,1,0,1,215,0,1,1,2014,4,21,55,4,CR-BRUSHLINE RD,,26.34591111,-98.0763,53,0,1,1,0,4,2,10,1,1
48,2014480103,480103,2,0,3,201,0,2,1,2014,5,6,35,8,FM521 ALMEDA RD,WHITE RD,29.59558333,-95.427,12,6,2,3,0,1,3,1,1,0
48,2014480104,480104,3,0,4,135,5030,7,1,2014,3,13,37,7,SR-191 42ND ST,SS588 FAUDREE RD,31.91903889,-102.292,12,6,2,2,0,1,1,1,1,0
48,2014480105,480105,1,0,1,491,5990,7,1,2014,3,2,26,5,UNIVERSITY BLVD,OAKMONT DR,30.55985,-97.6865,59,0,3,2,0,4,3,1,1,1
48,2014480106,480106,1,0,1,201,0,8,1,2014,4,2,15,4,CR-PARK ROW DR,,29.79203056,-95.7435,59,0,1,1,0,3,2,1,1,1
48,2014480107,480107,2,0,2,201,3280,8,1,2014,4,15,40,7,I-45,,29.64172222,-95.2435,12,7,1,1,0,1,1,1,1,0
48,2014480108,480108,3,0,3,329,0,8,1,2014,4,8,5,8,FM715,,31.9772,-102.04,12,1,1,1,0,1,1,1,1,0
48,2014480109,480109,1,0,2,389,0,8,1,2014,4,8,49,1,I-10,,31.08466667,-104.066,1,0,5,1,0,3,1,1,1,0
48,2014480110,480110,2,0,6,453,0,9,1,2014,5,17,4,8,FM812,,30.15195,-97.6705,12,6,1,1,0,1,5,10,1,1
48,2014480111,480111,1,0,1,101,0,10,1,2014,6,4,14,2,US-62,,34.24983056,-100.294,35,0,1,1,0,4,2,5,1,0
48,2014480112,480112,1,0,3,215,0,10,1,2014,6,3,45,4,CR-SIOUX RD,,26.20628889,-98.0893,42,0,1,1,0,4,2,10,1,1
48,2014480113,480113,2,0,2,221,0,10,1,2014,6,18,29,2,US-377,,32.508675,-97.6395,12,1,8,1,0,1,2,1,1,0
48,2014480114,480114,2,0,4,339,7500,10,1,2014,6,18,21,3,SR-75,,30.45813611,-95.4916,12,6,1,1,0,1,2,2,1,1
48,2014480115,480115,2,0,4,479,3899,10,1,2014,6,22,55,5,MCPHERSON RD,JACAMAN RD,27.56248611,-99.4736,12,6,2,3,0,1,3,1,1,0
48,2014480116,480116,2,0,5,491,3925,10,1,2014,6,15,48,7,183A TOLLROAD,HERO WAY,30.58752778,-97.8387,12,6,2,2,0,1,1,1,1,0
48,2014480117,480117,1,0,1,91,0,11,1,2014,7,19,38,4,CR-PURGATORY RD,,29.87075278,-98.1066,38,0,1,1,0,4,2,1,1,1
48,2014480118,480118,1,0,1,189,0,11,1,2014,7,17,42,4,CR-WELL,,34.22765278,-101.699,30,0,1,1,0,4,1,1,1,0
48,2014480120,480120,1,0,1,341,0,11,1,2014,7,23,58,2,US-87,,35.66703889,-101.961,1,0,1,1,0,3,2,1,1,1
48,2014480121,480121,1,0,4,443,0,12,1,2014,1,6,0,2,US-285,,30.18064444,-102.402,1,0,1,1,0,1,2,1,1,0
48,2014480122,480122,1,1,2,141,2190,13,1,2014,2,19,14,3,SR-20,,31.71537222,-106.35,8,0,1,1,0,1,3,1,1,0
48,2014480123,480123,2,0,3,157,0,14,1,2014,3,13,24,8,FM2977 MINONITE RD,FM361 FAIRCHILDS-LONGPOINT RD,29.44565556,-95.7973,12,6,2,3,0,1,1,1,1,0
48,2014480124,480124,1,0,2,439,2450,14,1,2014,3,22,30,1,I-30 EAST FWY,BRIDGEWOOD DR,32.76007222,-97.2176,35,0,19,1,0,4,3,1,1,1
48,2014480125,480125,1,1,1,485,7490,14,1,2014,3,6,32,1,I-44,,33.95005278,-98.525,8,0,1,1,0,1,2,10,1,0
48,2014480126,480126,3,0,4,489,0,14,1,2014,3,12,50,8,FM490,,26.45149167,-97.9,12,2,1,1,0,1,1,1,2,0
48,2014480127,480127,1,1,1,29,6090,15,1,2014,4,6,50,5,BRAESVIEW DR,,29.54648889,-98.5268,8,0,1,1,0,1,3,1,1,0
48,2014480128,480128,2,0,2,157,0,15,1,2014,4,13,37,8,FM521,,29.44638611,-95.4759,12,8,1,1,1,1,1,1,1,0
48,2014480129,480129,1,1,1,201,3280,15,1,2014,4,9,55,5,BELLAIRE BLVD,KENDALIA DR,29.70479444,-95.5467,8,0,2,3,1,1,1,1,1,0
48,2014480130,480130,2,0,2,391,0,15,1,2014,4,8,12,8,FM2578,,28.208,-97.2204,12,2,1,1,0,1,1,1,1,0
48,2014480131,480131,2,0,2,121,1840,16,1,2014,5,7,8,2,US-380/UNIVERSITY DR,,33.22920833,-97.147,12,1,1,1,1,1,4,1,1,0
48,2014480132,480132,2,0,2,141,2190,16,1,2014,5,14,9,5,VISTA DEL SOL DR,,31.75611944,-106.333,12,6,1,1,0,1,1,1,1,0
48,2014480133,480133,2,0,2,279,0,16,1,2014,5,21,41,2,US-70,,34.23396944,-102.505,12,6,1,1,0,1,2,1,1,0
48,2014480134,480134,2,0,2,73,0,17,1,2014,6,6,45,8,FM 856,FM 13,32.106675,-95.0423,12,6,2,3,0,1,4,1,1,0
48,2014480135,480135,2,0,7,111,0,17,1,2014,6,8,30,2,US-54,,36.12641944,-102.421,12,2,1,1,0,1,1,1,2,0
48,2014480136,480136,3,0,4,143,0,17,1,2014,6,12,7,3,SR-220,,32.13251944,-97.9377,12,8,1,1,0,1,1,1,1,0
48,2014480137,480137,2,0,3,151,0,17,1,2014,6,19,10,2,US-180,FM 1657,32.74053333,-100.491,12,6,2,2,0,1,2,1,1,0
48,2014480138,480138,2,0,5,55,0,18,1,2014,7,9,5,7,US-183,FM 1185,29.95120833,-97.6734,12,6,2,2,0,1,1,1,3,0
48,2014480139,480139,1,1,1,215,5330,18,1,2014,7,19,11,8,BU-83/LP 374/CENTER,PALM ST,26.19743056,-98.1976,8,0,2,3,0,1,2,1,1,0
48,2014480140,480140,1,0,2,273,3700,18,1,2014,7,2,12,5,SEALE ST,,27.52713333,-97.8857,31,0,1,1,0,4,3,1,1,1
48,2014480141,480141,2,0,2,351,0,18,1,2014,7,11,55,3,SR-62,,30.25573333,-93.9,12,2,1,1,0,1,1,1,2,0
48,2014480142,480142,2,0,3,351,0,18,1,2014,7,17,40,3,SR-62,GAYLYNN DR,30.25573056,-93.9,12,6,2,3,0,1,1,1,1,0
48,2014480143,480143,1,0,1,439,590,18,1,2014,7,22,31,1,I-20,,32.68388611,-97.4575,1,0,5,1,0,10,3,1,1,0
48,2014480144,480144,2,0,3,459,0,18,1,2014,7,18,25,3,SR-155,,32.8272,-94.8164,12,2,1,1,0,1,2,1,1,2
48,2014480145,480145,1,0,3,83,0,19,1,2014,1,18,27,2,US-283,,31.90346944,-99.4065,1,0,1,1,0,4,1,1,1,1
48,2014480146,480146,1,0,1,85,5390,19,1,2014,1,0,39,5,MUNICIPAL AVE,,33.01368611,-96.699,59,0,1,1,0,4,3,1,1,1
48,2014480147,480147,1,0,2,113,1730,19,1,2014,1,22,7,5,ROYAL LN,,32.89653611,-96.7751,33,0,1,1,0,3,3,1,1,1
48,2014480148,480148,2,0,7,121,9997,19,1,2014,1,17,25,3,SR-114,CHAMPIONSHIP PWY,33.02661944,-97.2878,12,6,2,3,1,1,1,1,1,0
48,2014480149,480149,1,0,2,253,0,19,1,2014,1,1,0,4,CR-372,,32.72893889,-99.7271,1,0,1,1,0,4,2,1,1,1
48,2014480150,480150,2,0,2,329,4560,19,1,2014,1,7,30,7,SR-191,,31.95811944,-102.262,12,2,1,1,0,1,2,1,1,1
48,2014480151,480151,2,0,2,147,760,20,1,2014,2,16,8,2,US-82,THOMAS L HAYS BLVD,33.60387778,-96.166,12,6,2,2,0,1,1,1,1,0
48,2014480152,480152,1,1,1,187,4870,20,1,2014,2,16,3,5,STRATFORD GRACE,CAMBRIDGE WAY,29.67321389,-98.0991,15,0,2,3,0,1,1,1,1,0
48,2014480153,480153,2,0,3,351,0,20,1,2014,2,15,10,3,SR-87,,30.55762222,-93.7863,12,8,1,1,0,1,1,1,1,0
48,2014480154,480154,1,1,1,355,1550,20,1,2014,2,23,7,8,FM2292 CLARKWOOD RD,,27.77178889,-97.5394,8,0,1,1,0,1,2,1,1,0
48,2014480155,480155,2,0,2,483,0,20,1,2014,2,6,30,3,SR-152 OKLAHOMA AVE,FM592,35.44445,-100.112,12,6,2,2,0,1,2,1,1,0
48,2014480156,480156,1,0,1,1,0,21,1,2014,3,18,0,3,SR-294,,31.65962778,-95.7336,59,0,1,1,0,4,5,1,1,0
48,2014480157,480157,1,1,1,29,6090,21,1,2014,3,17,26,5,BUCKEYE,HILDEBRAND AVE,29.46641111,-98.5208,8,0,3,3,0,1,1,1,1,0
48,2014480158,480158,1,0,1,441,0,21,1,2014,3,4,40,8,FM707,,32.48872222,-99.8818,1,0,1,1,0,4,2,1,1,0
48,2014480159,480159,1,0,1,27,0,22,1,2014,4,0,19,4,CR-WOLFRIDGE RD,,30.9347,-97.8208,42,0,1,1,0,4,2,1,1,1
48,2014480160,480160,1,1,1,113,1730,22,1,2014,4,12,45,5,HALL ST,GASTON AVE,32.78951111,-96.782,8,0,2,2,0,1,1,1,1,0
48,2014480161,480161,1,0,1,223,6670,22,1,2014,4,10,30,8,FM2285,,33.16066667,-95.6147,1,0,1,1,0,4,1,1,1,0
48,2014480162,480162,1,0,1,257,0,22,1,2014,4,0,15,3,SR-274,,32.3932,-96.2421,42,0,1,1,0,4,2,1,1,1
48,2014480164,480164,2,0,2,39,0,23,1,2014,5,9,42,3,SR-6,CR-99 PEARLAND SITES RD,29.45350278,-95.3161,12,6,2,2,0,1,1,10,1,0
48,2014480165,480165,1,0,1,251,1030,23,1,2014,5,18,0,1,I-35W,,32.48254444,-97.2785,52,0,1,1,0,4,5,1,1,0
48,2014480166,480166,4,0,6,339,0,23,1,2014,5,6,50,8,SL494,MARTIN DR,30.08844167,-95.2346,12,6,2,2,0,1,3,1,1,0
48,2014480167,480167,2,0,2,475,4660,23,1,2014,5,17,20,7,I-20,,31.57476667,-102.891,12,6,5,1,0,10,1,1,1,0
48,2014480168,480168,1,0,2,207,0,24,1,2014,6,13,45,3,SR-6,,33.21905278,-99.8733,42,0,1,1,0,4,1,1,1,0
48,2014480169,480169,1,0,1,265,0,24,1,2014,6,9,14,3,SR-173,,29.866375,-99.1073,42,0,1,1,0,4,1,10,1,0
48,2014480170,480170,1,0,2,439,260,24,1,2014,6,2,35,7,SR-360 WATSON RD,,32.74591667,-97.0622,33,0,1,1,0,10,3,1,1,1
48,2014480171,480171,2,0,2,451,0,24,1,2014,6,21,54,2,US-277,,31.24501111,-100.482,12,2,1,1,0,1,2,1,2,0
48,2014480172,480172,1,0,3,93,0,26,1,2014,1,2,15,4,CR-435,,32.05548611,-98.6014,35,0,1,1,0,4,2,1,1,1
48,2014480173,480173,2,0,7,113,1730,26,1,2014,1,16,22,5,OVERTON RD,EASTER AVE,32.70700556,-96.794,12,6,2,2,0,1,1,1,1,0
48,2014480174,480174,1,0,1,113,1730,26,1,2014,1,1,21,2,US-175,,32.73423611,-96.7136,52,0,1,1,0,10,3,1,1,1
48,2014480175,480175,1,0,4,201,3280,26,1,2014,1,22,25,2,US-59,,29.80534167,-95.3387,21,0,1,1,0,10,3,1,2,1
48,2014480176,480176,1,1,1,361,5100,26,1,2014,1,16,31,8,FM 3247,,30.16469167,-93.7325,8,0,1,1,0,1,1,1,1,0
48,2014480177,480177,1,1,1,61,940,27,1,2014,2,4,9,5,OLD HIGHWAY 77,CHARLIE CLARK DR,25.95279722,-97.5075,9,0,2,2,0,1,2,1,1,0
48,2014480179,480179,1,1,1,29,6090,28,1,2014,3,19,36,7,I-10,,29.45776111,-98.3191,8,0,1,1,0,1,2,10,1,1
